record_type|counterparty_name|country|isin
D|43393|EVERGREEN MAR CO TW*|TW|0000000000500000009
D|76611|EVOLUTION MINING*|SG|0000000000500076122
D|22176|EVONIK FIN BV*|SG|0000000000500057214
D|10209|EVONIK IND AG*|SG|0000000000500053379
D|27287|EXCEL CAP GLB LTD*|SG|0000000000500061405
D|27456|EXELON CORP*|SG|0000000000500061574
D|2943|EXELON GENERATION CO LLC*|SG|0000000000500049060
D|20117|EXIM SUKUK MY BHD*|SG|0000000000500054744
D|19637|EXP (BVI) 2015 LTD*|SG|0000000000500054094
D|23973|EXP CR BK TURKEY-IST|SG|0000000000500058767
D|19980|EXP-IMP BK OF MY-KL|SG|0000000000500042880
D|19980|EXP-IMP BK OF MY-KL|MY|0000000000500007323
D|44150|EXPEDIA GRP INC*|SG|0000000000500060890
D|74345|EXPORTFINAUS*|AU|0000000000500000039
D|74345|EXPORTFINAUS*|SG|0000000000500050082
D|25712|EXPRESS SCRIPTS HLD*|SG|0000000000500059995
D|31841|EXSCAPRE|MY|0000000000500031140
D|45680|EXSIM VENTURES BHD*|MY|0000000000500033076
D|4539|EXXON MOBIL CORP*|TW|0000000000500000038
D|4539|EXXON MOBIL CORP*|HK|0000000000500001281
D|4539|EXXON MOBIL CORP*|SG|0000000000500042283
D|23801|EZDAN SUKUK CL*|SG|0000000000500058604
D|4728|EZION HLDGS LTD*|SG|0000000001400124806
D|9304|EZION OFFSHORE LOGISTICS HUB*|SG|0000000000500045814
D|17179|EZRA HLDG LTD*|SG|0000000001200274438
D|3815|F&N TREASURY PL*|SG|0000000000600051422
D|16267|F5 NETWORKS INC*|SG|0000000000600060583
D|57782|FAB SUKUK CL*|HK|0000000000600004759
D|57782|FAB SUKUK CL*|SG|0000000000600094548
D|63384|FAIR ISAAC CORP*|SG|0000000000600088656
D|4513|FAIRFAX MEDIA LTD*|SG|0000000000600060942
D|6171|FANNIE MAE*|SG|0000000000600046927
D|15146|FANTASIA HLDGS GRP CL*|SG|0000000000600064936
D|21301|FANUC CORP*|SG|0000000000600074183
D|4606|FAR EAST CAP LTD SA*|SG|0000000000600066459
D|11471|FAR EAST HORIZO LTD*|HK|0000000000600003487
D|11471|FAR EAST HORIZO LTD*|SG|0000000000600068582
D|11471|FAR EAST HORIZO LTD*|MY|0000000000600057560
D|16236|FAR EAST HOSPITALITY TR*|SG|0000000000600065005
D|9180|FAR EAST ORCHARD L*|SG|0000000001300052959
D|5542|FAR EASTERN DEPT STORES LTD*|SG|0000000000600059867
D|24336|FAR EASTERN NEW CEN*|TW|0000000009500000003
D|24336|FAR EASTERN NEW CEN*|HK|0000000000600004069
D|24336|FAR EASTERN NEW CEN*|SG|0000000000600083916
D|5136|FAR EASTONE TELECOMM CL*|TW|0000000000600000012
D|5136|FAR EASTONE TELECOMM CL*|SG|0000000000600064904
D|20649|FAST RTL CL*|SG|0000000000600056783
D|55809|FASTLY INC*|SG|0000000000600086406
D|65625|FAURECIA SE*|SG|0000000000600089519
D|15753|FAVOR SEA LTD*|SG|0000000000600068778
D|25103|FBG FIN PTY LTD*|TW|0000000000600000049
D|25103|FBG FIN PTY LTD*|SG|0000000000600078172
D|22916|FBG TRSY (AU) PL*|SG|0000000000600075947
D|18298|FCC CL*|SG|0000000000600061064
D|26804|FCOT TRSY PL*|SG|0000000000600079472
D|7565|FCT MTN PL*|SG|0000000000600064095
D|79663|FEB NOMINEES*|SG|0000000000600012178
D|16803|FEDEX CORP*|SG|0000000000600060914
D|24790|FH-REIT TRSY PL*|SG|0000000000600077785
D|25841|FHLB-SF|U1|0000000000600000118
D|26714|FIAT CHRYSLER AUTOM*|SG|0000000000600079313
D|6020|FIAT FINANCE & TRADE LTD*|SG|0000000000600056270
D|68474|FIDELITY NATL INFO*|TW|0000000000600000135
D|56062|FIFTH THIRD BANCORP*|SG|0000000000600067140
D|87192|FIGMA INC*|SG|0000000000600100266
D|12264|FIH MOBILE LTD*|SG|0000000000600067914
D|21551|FINGRID OYJ*|SG|0000000000600074494
D|24976|FINNVERA*|TW|0000000000600000048
D|24668|FIRST ABU DHABI-A D|MY|0000000000600051357
D|61756|FIRST FIN HLDG CL*|TW|0000000000600000094
D|40907|FIRST FZ BOND LTD*|SG|0000000000600082882
D|4021|FIRST HORIZON MTGE PASS-THROUGH*|SG|0000000000600051345
D|44304|FIRST MAJESTIC SILV*|SG|0000000000600084431
D|17249|FIRST REAL ESTATE INV TRUST*|SG|0000000000600062135
D|3380|FIRST RES LTD*|SG|0000000000600057465
D|3380|FIRST RES LTD*|MY|0000000000600048544
D|19069|FIRST SHIP LEASE TRUST*|SG|0000000000600063942
D|17916|FIRST SOLAR INC*|SG|0000000000600062039
D|19629|FIRST SPONSOR GRP*|SG|0000000000600068481
D|43461|FIRST STEAMSHIP CL*|TW|0000000000600000080
D|58338|FIRST TRUST PORTFOL*|SG|0000000000600087252
D|15508|FIRSTMAC BOND TR*|SG|0000000000600051343
D|40781|FIRSTMAC S 2PP 2019*|AU|0000000000600000071
D|40781|FIRSTMAC S 2PP 2019*|SG|0000000000600083405
D|46439|FIRSTMAC S 4 1-2020*|AU|0000000000600000088
D|65144|FIRSTMAC S 4 1-2022*|AU|0000000000600000153
D|77180|FIRSTMAC S 4 1-2024*|AU|0000000000600000193
D|47797|FIRSTMAC S 4 2-2020*|AU|0000000000600000105
D|59292|FIRSTMAC S 4 2-2021*|AU|0000000000600000117
D|85207|FIRSTMAC S 4 2025-1*|AU|0000000000600000224
D|44476|FIRSTMAC S 4 4-2019*|AU|0000000000600000075
D|81891|FIRSTMAC S 4 4-2024*|AU|0000000000600000213
D|61192|FIRSTMAC S 4 EAGL1*|AU|0000000000600000119
D|67402|FIRSTMAC S 4 EAGLE2*|AU|0000000000600000157
D|83824|FIRSTMAC S 4 EAGLE5*|AU|0000000000600000220
D|2885|FIRSTRAND BK-JOHANN|SG|0000000000600055779
D|58320|FISERV INC*|SG|0000000000600071550
D|6229|FITA INTL LTD*|SG|0000000000600062148
D|61062|FLCT TREASURY PL*|SG|0000000000600087889
D|13175|FLIGHT CTR TRVL GRP*|SG|0000000000600071055
D|3219|FLOATEL INTL LTD*|SG|0000000000600066364
D|4258|FMG RES (AUG 2006) PL*|SG|0000000000600066825
D|85741|FMM HOUSE SDN BHD|MY|0000000000600083252
D|38740|FOMENTO ECONOMICO*|SG|0000000000600082060
D|22616|FONTERRA COOP GRP*|SG|0000000000600075666
D|24495|FOOT LOCKER INC*|SG|0000000000600077433
D|20500|FORD CR CANADA LTD*|SG|0000000000600072967
D|14907|FORD MOTOR CO*|SG|0000000000600031318
D|12566|FORD MOTOR CR CO*|TW|0000000000600000044
D|12566|FORD MOTOR CR CO*|HK|0000000000600004187
D|12566|FORD MOTOR CR CO*|SG|0000000000600046929
D|19459|FORMOSA CHEM&FIBRE*|TW|0000000007700000016
D|19459|FORMOSA CHEM&FIBRE*|SG|0000000000600071410
D|19458|FORMOSA GRP(KY)LTD*|TW|0000000000600000016
D|19458|FORMOSA GRP(KY)LTD*|HK|0000000000600004203
D|19458|FORMOSA GRP(KY)LTD*|SG|0000000000600071412
D|59557|FORMOSA PETROCHEM*|TW|0000000007700000008
D|59648|FORMOSA PLASTICS CO*|TW|0000000007700000015
D|59648|FORMOSA PLASTICS CO*|SG|0000000000600051030
D|13364|FORTESCUE METALS GRP LTD*|SG|0000000000600060589
D|48760|FORTINET INC*|SG|0000000000600085921
D|21550|FORTUM OYJ*|SG|0000000000600074495
D|6827|FORTUNE OIL PLC*|SG|0000000000600059239
D|23617|FORTUNE STAR (BVI)*|HK|0000000000600004517
D|23617|FORTUNE STAR (BVI)*|SG|0000000000600076822
D|35679|FORTUNEPR|MY|0000000000600047443
D|9722|FOSHAN ELECT & LIGHT CL*|SG|0000000000600059754
D|20892|FOSSIL GRP INC*|SG|0000000000600073562
D|3807|FOSUN INTL LTD*|SG|0000000000600067756
D|12451|FOUNTAIN PLAZA SEC TR*|SG|0000000000600051344
D|49400|FOX CORP*|TW|0000000000600000113
D|49400|FOX CORP*|SG|0000000002000490920
D|23345|FOXCONN (FAR EAST)*|TW|0000000000600000028
D|23345|FOXCONN (FAR EAST)*|HK|0000000000600004553
D|23345|FOXCONN (FAR EAST)*|SG|0000000000600076511
D|56394|FOXCONN F E LTD*|TW|0000000000600000038
D|16670|FPT FIN LTD*|SG|0000000000600069530
D|15873|FRAGRANCE GRP LTD*|SG|0000000000600030951
D|87011|FRAGRANCE V-M (S2)*|SG|0000000000600098498
D|16904|FRANSHION BRILLIANT LTD*|SG|0000000000600067623
D|10425|FRANSHION DEV LTD*|SG|0000000000600061801
D|15392|FRANSHION INVT LTD*|SG|0000000000600065138
D|7170|FRANZ HANIEL & CIE GMBH*|SG|0000000000600058848
D|13771|FRASER & NEAVE HLDG BHD*|SG|0000000000600062025
D|7434|FRASER & NEAVE*|SG|0000000000600027643
D|12829|FRASERS CENTREPOINT TR*|SG|0000000000600057448
D|8427|FRASERS COMM TR*|SG|0000000000600059203
D|67636|FRASERS HOLDING(TH)*|TH|0000000003102878763
D|61047|FRASERS LOG COMM*|SG|0000000000600081989
D|52140|FRASERS PR F&L REIT*|TH|0000000003102800615
D|62097|FRASERS PROP AHL*|SG|0000000000600077471
D|26762|FRASERS PROP LTD*|SG|0000000000300182340
D|39578|FRASERS PROP TRSY*|SG|0000000000600067159
D|39578|FRASERS PROP TRSY*|MY|0000000000600054496
D|53081|FRASERS PROPERTY TH*|TH|0000000003102250781
D|12147|FREEPORT MCMORAN COPPER*|SG|0000000000600058890
D|20440|FREEPORT-MCMORAN IN*|SG|0000000000600072882
D|62514|FRESENIUS MED CARE*|SG|0000000000600088421
D|4208|FRIENDS LIFE HLDGS PLC*|SG|0000000000600069487
D|23008|FRONTIER COMM CORP*|SG|0000000000600076090
D|38811|FRONTKEN CORP BHD*|SG|0000000000600049715
D|76069|FS KKR CAPITAL CORP*|SG|0000000000600095398
D|27922|FU SHOU YUAN INTL*|SG|0000000000600080680
D|45706|FUBON BK (CHINA)-SH|SG|0000000000600055766
D|30254|FUBON FIN HLDG CL*|TW|0000000000600000064
D|16000|FUBON NO.1 REAL EST INVT TR*|SG|0000000000600059869
D|39314|FUBON SEC CL OSU*|TW|0000000000600000063
D|39314|FUBON SEC CL OSU*|SG|0000000000600082092
D|39315|FUBON SEC CL*|TW|0000000008900000023
D|39315|FUBON SEC CL*|SG|0000000000600082024
D|70475|FUELCELL ENERGY INC*|SG|0000000000600092018
D|15955|FUERSTENBERG CAP II GMBH*|SG|0000000000600064563
D|7176|FUERSTENBERG CAP INTL*|SG|0000000000600059799
D|7296|FUERSTENBERG CAPITAL GMBH*|SG|0000000000600067104
D|15070|FUFENG GRP LTD*|SG|0000000000600061393
D|13335|FUJI HEAVY IND LTD*|SG|0000000000600065928
D|3828|FUKOKU MUTUAL LIFE INS CO*|SG|0000000000600067343
D|43335|FULLERTON INDIA CR*|SG|0000000000600084001
D|8108|FUNG CHOI MEDIA GRP LTD*|SG|0000000000600059841
D|47508|FUQING INVT MGT LTD*|HK|0000000000600004723
D|47508|FUQING INVT MGT LTD*|SG|0000000000600085606
D|6073|FUSHAN INTL ENERGY GRP LTD*|SG|0000000000600058683
D|67216|FUTATSU TMK*|JP|0000000000600000065
D|57330|FUTU HLDGS LTD*|SG|0000000000600086931
D|21724|FUTURE DAYS LTD*|SG|0000000000600074781
D|64455|FUTURE DIAMOND LTD*|SG|0000000000600089080
D|15357|FUTURE LAND DEV HLDGS LTD*|SG|0000000000600065668
D|45120|FUTURE RETAIL LTD*|SG|0000000000600084765
D|23295|FUXIANG INVT MGT*|SG|0000000000600076390
D|70956|FUYAO GLASS IND GRP*|SG|0000000000600092326
D|78366|FWD GROUP HLDGS LTD*|HK|0000000001600003653
D|78366|FWD GROUP HLDGS LTD*|SG|0000000000600096684
D|41591|FWD GROUP LTD*|SG|0000000000600074426
D|14671|FWD LTD*|SG|0000000000600070117
D|80548|G C F&B CAPITAL*|SG|0000000000700094619
D|79681|G C F&B P NOTE*|SG|0000000000700094618
D|8368|G8 EDUCATION LTD*|SG|0000000000700105780
D|76610|GACI FIRST INVT CO*|HK|0000000000700003054
D|76610|GACI FIRST INVT CO*|SG|0000000000700165725
D|87276|GAIF BOND ISSUER PL*|SG|0000000000700173168
D|17712|GAJAH TUNGGAL TBK PT*|SG|0000000000700106338
D|19219|GALAXY ENTM GRP LTD*|SG|0000000000700105906
D|81056|GALAXY PIPELINE ASS*|SG|0000000000700169267
D|5229|GALLANT VENTURE*|SG|0000000000700076477
D|38004|GAMUDA|SG|0000000000700101033
D|38004|GAMUDA|MY|0000000000700011711
D|47845|GAMUDA LAND(T12) SB*|SG|0000000000700153440
D|47845|GAMUDA LAND(T12) SB*|MY|0000000000700068639
D|61196|GANFENG LITHIUM CL*|SG|0000000000700152767
D|27835|GANSU PROV HWAY A T*|SG|0000000000700140442
D|19638|GARUDA ID GLB SUKUK*|SG|0000000000700125073
D|67475|GATWICK AIRPORT FIN*|SG|0000000000700156634
D|58051|GC TREASURY CTR CL*|SG|0000000000700151520
D|26667|GCL NEW ENERGY HLDG*|SG|0000000000700138023
D|73195|GCL TECH HLDGS LTD*|SG|0000000000700162889
D|19244|GCX LTD*|SG|0000000000700124235
D|23542|GDS HLDGS LTD*|HK|0000000000700001535
D|23542|GDS HLDGS LTD*|SG|0000000000700127440
D|18685|GE CAP SUKUK LTD*|SG|0000000000700101823
D|16086|GE CAP UK FUNDING*|SG|0000000000700095483
D|11779|GE CAPITAL AUST FUNDING PTY LTD*|SG|0000000000700082967
D|71854|GE HEALTHCARE TECH*|SG|0000000000700161224
D|82997|GE VERNOVA INC*|SG|0000000000700166146
D|9135|GEBERIT INTL*|SG|0000000000700124312
D|16532|GEELY AUTOMOBILE HLDGS LTD*|HK|0000000000700001662
D|16532|GEELY AUTOMOBILE HLDGS LTD*|SG|0000000000700114172
D|45753|GEELY FINANCE (HK)*|HK|0000000000700002470
D|12788|GEL ASSURANCE*|SG|0000000002000135185
D|12788|GEL ASSURANCE*|MY|0000000002000276534
D|8135|GEMDALE INTL HLDG LTD*|SG|0000000000700117912
D|13376|GEMDALE INTL INVT*|SG|0000000000700114474
D|49630|GEMINAI & ASSO CL*|TH|0000000003103281236
D|24940|GEMSTONES INTL LTD*|SG|0000000000700135894
D|17150|GEN DYNAMICS CORP*|SG|0000000000700115066
D|13198|GEN ELEC CO*|HK|0000000000700002980
D|13198|GEN ELEC CO*|SG|0000000000700101035
D|20324|GEN MOTORS FIN CO*|TW|0000000000700000060
D|20324|GEN MOTORS FIN CO*|SG|0000000000700126815
D|20324|GEN MOTORS FIN CO*|MY|0000000000700105352
D|10768|GENENTECH*|SG|0000000000700087211
D|62279|GENERAC HLDGS INC*|SG|0000000000700144683
D|12966|GENERAL ELECTRIC CAPITAL CORP*|SG|0000000000700082876
D|70061|GENERAL ENGINEERING*|TH|0000000003101677299
D|21177|GENERAL MILLS INC*|TW|0000000000700000053
D|21177|GENERAL MILLS INC*|HK|0000000000700003019
D|21177|GENERAL MILLS INC*|SG|0000000000700129019
D|25681|GENERAL MOTORS CO*|TW|0000000000700000059
D|25681|GENERAL MOTORS CO*|HK|0000000000700001878
D|25681|GENERAL MOTORS CO*|SG|0000000000700144880
D|25681|GENERAL MOTORS CO*|MY|0000000000700075950
D|45527|GENERAL PROP TRUST*|SG|0000000000700148005
D|58812|GENM CAPITAL LAB*|SG|0000000000700151822
D|35963|GENMCAPITA|MY|0000000000700064468
D|87500|GENSCRIPT BIOTECH*|SG|0000000000700173354
D|48817|GENTING BHD*|SG|0000000000700116725
D|48010|GENTING CAP BHD*|MY|0000000000700066224
D|5628|GENTING MSIA BHD*|SG|0000000000700101037
D|57325|GENTING NY LLC*|SG|0000000000700151101
D|7515|GENTING PLANTATIONS BHD*|SG|0000000000700105253
D|48331|GENTING RMTN BHD*|MY|0000000000700068734
D|7563|GENTING S PLC*|SG|0000000000700049997
D|19793|GENWORTH FIN MIPL*|SG|0000000000700125419
D|3710|GENWORTH FINANCIAL*|SG|0000000000700083803
D|24446|GENWORTH HLDGS INC*|SG|0000000000700134862
D|8297|GEO COAL INTL PL*|SG|0000000000700108232
D|11336|GEO ENERGY RES LTD*|SG|0000000000700105844
D|4935|GEORGIA POWER CO*|SG|0000000000700115065
D|12927|GEORGIA-PAC LLC*|SG|0000000000700123180
D|1242|GERALD METAL SA*|SG|0000000000700107149
D|21188|GERDAU HLDGS INC*|SG|0000000000700129056
D|21127|GERDAU TRADE INC*|SG|0000000000700128899
D|41728|GET INTL INVT HLDG*|SG|0000000000700145009
D|74102|GF SECURITIES CL*|SG|0000000000700163822
D|1791|GFI SEC LTD*|SG|0000000000700084096
D|84042|GIANT BIOGENE HLDG*|SG|0000000000700170994
D|7601|GILEAD SCIENCES INC*|TW|0000000000700000046
D|7601|GILEAD SCIENCES INC*|SG|0000000000700122997
D|57111|GINGA GLB MKTS PL*|MY|0000000000700048725
D|15758|GIORDANO INTL LTD*|SG|0000000000700086421
D|27771|GITI TIRE PTE LTD*|SG|0000000000700025361
D|62428|GLACIER ASSETS BHD*|MY|0000000000700070938
D|13564|GLAXOSMITHKLINE CAP PLC*|SG|0000000000700107567
D|11957|GLAXOSMITHKLINE PLC*|SG|0000000000700105851
D|4958|GLB A&T ELECT LTD*|SG|0000000000700092580
D|12144|GLB LOG PROP LTD*|HK|0000000000700001729
D|12144|GLB LOG PROP LTD*|SG|0000000000700105506
D|19445|GLB PRIME CAP PL*|SG|0000000000700124639
D|53618|GLB PWR SYNERGY PCL*|TH|0000000003102638229
D|10860|GLB SWEETENERS HLDGS LTD*|SG|0000000000700105080
D|65618|GLB X L & B TECH*|SG|0000000000700155187
D|85278|GLB X MSCI ARGENTIN*|SG|0000000000700171945
D|21725|GLENCORE CANADA COR*|SG|0000000000700130387
D|20316|GLENCORE FIN CA*|SG|0000000000700126804
D|5878|GLENCORE FIN EUROPE*|SG|0000000000700084604
D|16261|GLENCORE FINANCE EUROPE SA*|SG|0000000000700108447
D|25901|GLENCORE FUND LLC*|HK|0000000000700001892
D|25901|GLENCORE FUND LLC*|SG|0000000000700118559
D|77681|GLENCORE PL*|SG|0000000000700112058
D|22013|GLENMARK PHARM LTD*|SG|0000000000700090329
D|5606|GLL IHT PL*|SG|0000000000600014397
D|3731|GLOBAL BRANDS GRP HLDG*|SG|0000000000700121527
D|61197|GLOBAL X MGT CO LLC*|SG|0000000000700152768
D|6908|GLOBAL-EST RESORTS INC*|SG|0000000000600059842
D|64665|GLOBALFOUNDRIES INC*|SG|0000000000700112840
D|9608|GLOBALFOUNDRIES SPL*|SG|0000000000300182372
D|32388|GLOBAVISLO|MY|0000000000700060882
D|86608|GLOBE TELECOM INC*|SG|0000000000700071273
D|9760|GLOBETRONICS TECH BHD*|SG|0000000000700105254
D|5927|GLORIOUS PROP HLDG LTD*|SG|0000000000700109140
D|71977|GLP CHINA HOLDINGS*|SG|0000000000700143068
D|71977|GLP CHINA HOLDINGS*|MY|0000000000700071991
D|5089|GM ACCEPTANCE CORP*|SG|0000000000700082875
D|57298|GMR HYDERABAD INTL*|SG|0000000000700151087
D|17483|GNI LTD*|SG|0000000000700105081
D|23238|GOHL CAP LTD*|HK|0000000000700001730
D|23238|GOHL CAP LTD*|SG|0000000000700133068
D|23238|GOHL CAP LTD*|MY|0000000000700072296
D|56929|GOLAR LNG PARTNERS*|SG|0000000000700150920
D|17308|GOLD RIDGE PL*|SG|0000000000700095110
D|76919|GOLD ROAD RES LTD*|SG|0000000000700165974
D|17021|GOLD SUKUK DMCC TRUST*|SG|0000000000700082874
D|10014|GOLDEN AGRI-RES LTD*|SG|0000000000700067572
D|72285|GOLDEN ASSETS INT F*|MY|0000000000700048514
D|5169|GOLDEN ASSETS INTL INVT PL*|SG|0000000000700120559
D|12355|GOLDEN EAGLE RETAIL GP*|SG|0000000000700107284
D|54775|GOLDEN LAND PROP DE*|TH|0000000003100813388
D|6965|GOLDEN LEGACY PL*|SG|0000000000700120484
D|16859|GOLDEN WHEEL TIANDI HLDGS CL*|SG|0000000000700119431
D|70134|GOLDMAN SAC CAP III*|SG|0000000000700159244
D|45306|GOLDMAN SACH CAP II*|SG|0000000000700147812
D|21164|GOLDMAN SACH GP I-NY|TW|0000000002000000097
D|21164|GOLDMAN SACH GP I-NY|HK|0000000002000012330
D|45722|GOLDMAN SACHS BDC*|SG|0000000000700148125
D|45305|GOLDMAN SACHS FIN*|TW|0000000000700000086
D|45305|GOLDMAN SACHS FIN*|SG|0000000000700135120
D|85556|GOLDMAN SACHS PTE C*|SG|0000000000700172174
D|6847|GOLDSUN DEV & CONSTR CL*|SG|0000000000700105287
D|6135|GOME ELECT APPL HLDGS LTD*|SG|0000000000700105082
D|30685|GOME RETAIL HLDGS*|SG|0000000000700142747
D|7422|GOODMAN FIELDER LTD*|SG|0000000000700120151
D|12712|GOODMAN GRP*|SG|0000000000700121253
D|24533|GOODMAN HK FIN*|HK|0000000000700002931
D|24533|GOODMAN HK FIN*|SG|0000000000700135116
D|48041|GOVCO HLDGS BHD*|SG|0000000000700129660
D|48041|GOVCO HLDGS BHD*|MY|0000000000700062125
D|28343|GOVRN EMPLY SPR BRD*|AU|0000000001300000227
D|1905|GOVT HOUSING BK-BGK|TH|0000000003100014971
D|30611|GOVT NATL MORTGAGE*|SG|0000000000700142639
D|19614|GOVT OF ITALY-ROME|SG|0000000000700097965
D|26993|GOVT OF LEBANON-BEY|SG|0000000000700138762
D|22496|GOVT SOUTH AFRICA|SG|0000000000700124928
D|41567|GPT WHL OFFC FD NO1*|SG|0000000000700144921
D|41567|GPT WHL OFFC FD NO1*|MY|0000000000700074608
D|78016|GRAB HOLDINGS LTD*|SG|0000000000700154112
D|53683|GRAND CANAL LAND*|TH|0000000003100025205
D|4125|GRAND CN AIR (HK)*|SG|0000000000700122842
D|49617|GRAND INTERSEC CL*|TH|0000000003102328642
D|11408|GRAND KOREA LEISURE CL*|SG|0000000000700107446
D|39766|GRANDA CENTURY LTD*|SG|0000000000700143717
D|19929|GREAT PLAINS ENERGY*|SG|0000000000700125718
D|82229|GREAT SOUTH BK-BRIS|SG|0000000000700169617
D|7818|GREAT WALL MOTOR CL*|SG|0000000000700107244
D|24761|GREATER CHINA SEL*|HK|0000000000700001768
D|10385|GREE ELEC APPLIANCES INC*|SG|0000000000700105139
D|57233|GREEN DOT CORP*|SG|0000000000700151066
D|49631|GREEN LIGHT INTL CL*|TH|0000000006600108941
D|77549|GREENKO DUTCH*|SG|0000000000700127617
D|22101|GREENKO INVT CO*|SG|0000000000700131018
D|49219|GREENKO MAURITIUS*|SG|0000000000700149382
D|64683|GREENKO POWER II*|SG|0000000000700154596
D|41912|GREENKO SOLAR (MAU)*|SG|0000000000700145187
D|65567|GREENKO WIND PROJ*|SG|0000000000700155130
D|13862|GREENLAND GLB INVT LTD*|SG|0000000000700121348
D|7071|GREENLAND HK HLDGS LTD*|SG|0000000000700118262
D|70541|GREENSAIF PIPELINES*|SG|0000000000700159729
D|8548|GREENTOWN CHINA HLDGS LTD*|SG|0000000000700115283
D|8856|GROUPON INC*|SG|0000000000700118608
D|46096|GRUMA SAB DE CV*|SG|0000000000700148328
D|3528|GRUPO BIMBO SAB CV*|SG|0000000000700123936
D|86964|GRUPO NUTRESA SA*|SG|0000000000700172906
D|12793|GS CALTEX CORP*|KR|0000000000700000001
D|12793|GS CALTEX CORP*|SG|0000000000700111428
D|21571|GSH CORP LTD*|SG|0000000000700129904
D|7597|GT 2005 BONDS BV*|SG|0000000000700106347
D|48845|GTA FIN CO PTY LTD*|SG|0000000000700149600
D|21322|GTH FIN BV*|SG|0000000000700129389
D|55588|GUAN CHONG BERHAD|MY|0000000000700057813
D|38810|GUAN CHONG BHD*|SG|0000000000700106035
D|22652|GUANGXI COMM INVT G*|SG|0000000000700132057
D|26607|GUANGXI FIN INVT GP*|SG|0000000000700137905
D|43445|GUANGXI LIUZ DC I&D*|SG|0000000000700146390
D|58715|GUANGZHOU DEVT DIST*|HK|0000000000700002652
D|9061|GUANGZHOU R&F PROP*|SG|0000000000700112286
D|23501|GUANGZHOU SILK RD*|SG|0000000000700133673
D|57147|GUIDEWIRE SOFTWARE*|SG|0000000000700151032
D|60343|GULF ENERGY DEV PCL*|TH|0000000006600171286
D|23317|GULF INTL-MANAMA|TW|0000000000700000037
D|23317|GULF INTL-MANAMA|SG|0000000000700097903
D|64285|GULF INVT CORP GSC*|MY|0000000000700036559
D|6873|GULF KEYSTONE PETROLEUM LTD*|SG|0000000000700103100
D|16269|GULFPORT ENERGY CORP*|SG|0000000000700122057
D|5349|GUOCOLAND (MSIA) BHD*|SG|0000000000700105255
D|12718|GUOCOLAND LTD*|SG|0000000000600012957
D|46785|GUOHUI INTL BVI CL*|SG|0000000000700148640
D|15016|GUOTAI JUNAN FIN HLDGS LTD*|SG|0000000000700120840
D|66886|GUOTAI JUNAN HLDGS*|HK|0000000000700002831
D|66886|GUOTAI JUNAN HLDGS*|SG|0000000000700146115
D|56149|GUOTAI JUNAN INTL H*|HK|0000000000700001175
D|56149|GUOTAI JUNAN INTL H*|SG|0000000000700146114
D|23596|GUOTAI JUNAN SEC*|HK|0000000000700001169
D|23596|GUOTAI JUNAN SEC*|SG|0000000000700146110
D|49621|GUTEN MORGEN BAU CL*|TH|0000000003101528852
D|21696|GUTHRIE GTS PL*|SG|0000000000700045945
D|79789|GXO LOGISTICS INC*|SG|0000000000700168366
D|25138|GZ AUTOMOBILE GRP*|SG|0000000000700136265
D|56448|GZ METRO IN FI(BVI)*|SG|0000000000700150577
D|11534|HAIBO HEAVY ENGRG TECH CORPN*|SG|0000000000800152909
D|56959|HAIDILAO INTL HL*|HK|0000000000800009778
D|56959|HAIDILAO INTL HL*|SG|0000000001400223551
D|86785|HAIER SMART HOME CL*|SG|0000000001700024437
D|43165|HAIGUO XINTAI CAP*|SG|0000000000800195712
D|40132|HAIKOU MEILAN INT A*|SG|0000000000800192723
D|15947|HAINAN AIRLINES HK CL*|SG|0000000000800154827
D|26096|HAITIAN BVI INTL IN*|SG|0000000000800184006
D|39871|HAITONG INT FH 2015*|HK|0000000000800009351
D|39871|HAITONG INT FH 2015*|SG|0000000000800194183
D|26871|HAITONG INTL F 2014*|HK|0000000000800008928
D|18590|HAITONG INTL F 2015*|SG|0000000000800165438
D|22680|HAITONG INTL FIN CL*|TW|0000000000800000069
D|6963|HAITONG INTL FIN HLDGS LTD*|SG|0000000000800158400
D|22145|HAITONG INTL SEC*|HK|0000000000800007852
D|22145|HAITONG INTL SEC*|SG|0000000000800154994
D|29702|HAITONG SEC CL*|HK|0000000000800008278
D|29702|HAITONG SEC CL*|CN|0000000007700004295
D|9574|HAITONG SECURITIES CL*|SG|0000000000800144165
D|27357|HALCYON AGRI CORP*|SG|0000000000800176425
D|9714|HALLIBURTON CO*|SG|0000000000800136027
D|47627|HAMBURG COMM-HBG|SG|0000000000800128217
D|83840|HAMMERSON PLC*|SG|0000000000800228987
D|21677|HANA FINL INVT-SL|KR|0000000000800000049
D|21677|HANA FINL INVT-SL|SG|0000000000800148307
D|68307|HANG LUNG PROP LTD*|HK|0000000000800006963
D|68307|HANG LUNG PROP LTD*|SG|0000000000800211006
D|15925|HANG SENG INV MGT LTD*|SG|0000000000800140871
D|1972|HANG SENG-HK|CN|0000000000800000450
D|26306|HANRUI OVS INVT CL*|SG|0000000000800184275
D|69745|HANSOH PHARMA GRP*|SG|0000000000800213017
D|16503|HANSON PLC*|SG|0000000000800120091
D|39200|HANWHA CHEM CORP*|KR|0000000000800000182
