src_system,sub_system,data_cat,data_frq,record_type,counterparty_short_name,counterparty_full_name,address_line_0,address_line_1,address_line_2,address_line_3,city,country,postal_code,fax_number,telex_number,industry,is_broker,is_custodian,is_issuer,is_bank,is_subsidiary,is_corporate,primary_contact,primary_number,other_contact,other_number,subsidiary_level,counterparty_grandparent,counterparty_parent,resident_y_n,mas_industry_code,country_of_incorporation,cels_code,industry_group,src_id,processing_date,m_label
gmp,cis,sta,dly,D,CR AGRI CIB-HK,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,"27TH FLOOR, TWO PACIFIC PLACE,","88 QUEENSWAY,",HONG KONG,,HONGKONG,Hong Kong,,,Treasury Operations,,N,N,Y,Y,N,N,,,,,Branch,CREDIT AGRICOLE GRP,CR AGRICOLE CORP & INVT BK,,601101,FRANCE,BSUIHKHH,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,GOVT OF TAIWAN-TPE,GOVERNMENT OF TAIWAN,2 SECTION 1 ROOSEVELT,"ROAD FLOOR 3, 100 TAIPEI",TAIWAN,,TAIPEI,Taiwan,,,,,N,N,Y,N,N,N,,,,,Branch,GOVT OF TAIWAN GRP,GOVT OF TAIWAN,,817001,TAIWAN,TWCGTWTP,OTH-Foreign Central Government,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,CHIBA-TKY,CHIBA BANK LTD,MUROMACHI HIGASHI MITSUI,"BLDG 11TH FL, 2-1 NIHOMBASHI",MUROMACHI 2-CHOME CHUO-KU,TOKYO JAPAN 103-0022,TOKYO,Japan,,,,,N,N,Y,Y,N,N,,,,,Branch,CHIBA BK,CHIBA BK,,601101,JAPAN,CHBAJPJT,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,CR AGRI CIB AUST-SYD,CREDIT AGRICOLE CIB AUSTRALIA LIMITED,GROSVENOR BUILDING,LEVEL 22 225 GEORGE STREET,"GROSVENOR PLACE,",SYNDEY 2000,SYDNEY,Australia,,,,,N,N,Y,N,N,N,,,,,Branch,CREDIT AGRICOLE GRP,CR AGRICOLE CIB AUSTRALIA,,601002,AUSTRALIA,BSUAAU2S,FIH-Merchant Bank (Singapore),gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,HKMA-HK,HONG KONG MONETARY AUTHORITY,55TH FLOOR,TWO INTERNATIONAL FINANCE CTR,8 FINANCE STREET CENTRAL,ATTN: HEAD OF SUPPORT SERVICES DIVISION,HONGKONG,Hong Kong,,,,,N,Y,Y,Y,N,N,,,,,Branch,GOVT OF HONG KONG GRP,HK MONETARY AUTHORITY,,817006,HONG KONG,HKMAHKHH,OTH - Central Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,SECURITY BK-MAN,SECURITY BANK CORPORATION,6778 AYALA AVENUE,"MAKATI, METRO MANILA",PHILIPPINES,,MANILA,Philippines,,,,,N,N,Y,Y,N,N,,,,,Branch,SECURITY BK CORP,SECURITY BK CORP,,601101,PHILIPPINES,SETCPHMM,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,TURKIYE VAKIFLAR-IST,TURKIYE VAKIFLAR BANKASI TAO (VAKIFBANK),,,,,,Turkey,,,,,N,N,Y,Y,N,N,,,,,Branch,TURKIYE VAKIFLAR BANKASI,TURKIYE VAKIFLAR BANKASI,,601118,TURKEY,TVBATRIS,FIH-State Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,CBA-NY,"COMMONWEALTH BANK OF AUSTRALIA, NY",299 PARK AVENUE,NEWYORK,NY 10171,,NEW YORK,United States,,,,,N,N,Y,Y,N,N,,,,,Branch,COMMONWEALTH BK GRP,CWEALTH BK OF AUSTRALIA,,601101,AUSTRALIA,CTBAUS33,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,CATHAY BK-HK,CATHAY BANK,"ROOM 503, CENTRAL TOWER, 28",QUEEN`S ROAD CENTRAL,HONG KONG,,HONGKONG,Hong Kong,,,,,N,N,Y,Y,N,N,,,,,Branch,CATHAY BK,CATHAY BK,,601001,UNITED STATES,CYBAHKHH,FIH-Banks (Singapore),gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,KEB-SL,KEB HANA BANK,"181, 2-KA, ULCHI-RO, CHUNG KU,","100 793 SEOUL,","POB 2924, 100 793 SEOUL","KOREA, REPUBLIC OF",SEOUL,Korea (the Republic of),,,Attn: Bonds Unit,,N,N,Y,Y,N,N,,,,,Branch,KEB HANA BK GRP,KEB HANA BK,,601101,SOUTH KOREA,KOEXKRSE,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,2546
gmp,cis,sta,dly,D,CSFB LLC-NY,CREDIT SUISSE SECURITIES (USA) LLC,"ONE MADISON AVENUE FLOOR 2,","NEW YORK, NY 10010-3629",,,NEW YORK,United States,,6212-7800,,,Y,N,N,Y,N,N,,6212-8988,,,Branch,CREDIT SUISSE GRP,CR SUISSE SECS LLC,,604003,SWITZERLAND,CSSLUS33,FIH-Securities House/Brokerage House,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,NSW TSY*,NEW SOUTH WALES TREASURY CORP,,,,,,Australia,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,NSW TSY*,NSW TSY*,,817008,AUSTRALIA,,OTH-Foreign Public Sector Entities,gmp_cis_sta_dly_counterparty,20251201,2616
gmp,cis,sta,dly,D,BOI-LDN,BANK OF INDIA,63 QUEEN VICTORIA STREET,FLOOR 4,EC4N 4UA,UNITED KINGDOM,LONDON,United Kingdom,,,,,N,N,Y,Y,N,N,,,,,Branch,BK OF INDIA,BK OF INDIA,,601101,INDIA,BKIDGB2L,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,INDUSIND BK-MUM,INDUSIND BANK LTD,"8TH FLOOR, TOWER-1,","ONE INDIA BULLS CENTRE,","841, S.B. MARG, ELPHINSTONE","ROAD, MUMBAI - 400 013",MUMBAI,India,,,,,N,N,Y,Y,N,N,,,,,Branch,INDUSIND BK,INDUSIND BK,,601101,INDIA,HINDINBB,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,INTER AMER DEV-WAS,INTER-AMERICAN DEVELOPMENT BANK,"1300 NEW YORK AVENUE NW,","WASHINGTON,DC 20577",,,"WASHINGTON,D.C.",United States,,1-202-6233096,,,N,N,Y,N,N,N,,1-202-6231000,,,Branch,INTER AMER DEVT BK,INTER AMER DEVT BK,,601706,UNITED STATES,IADBUSWA,FIH-Qualifying Multilateral Development Bank,gmp_cis_sta_dly_counterparty,20251201,2683
gmp,cis,sta,dly,D,OGB-GB,UNITED KINGDOM,,,,,LONDON,United Kingdom,,,,,N,N,Y,N,N,N,,,,,Branch,GOVT OF UNITED KINGDOM GRP,GOVT OF UNITED KINGDOM,,817001,UNITED KINGDOM,GBCGGB2L,OTH-Foreign Central Government,gmp_cis_sta_dly_counterparty,20251201,2789
gmp,cis,sta,dly,D,CHONG HING-HK,CHONG HING BANK LIMITED,CHONG HING BANK CENTRE,24 DES VOEUX ROAD CENTRAL,HONG KONG,,HONGKONG,Hong Kong,,,,,N,N,Y,Y,N,N,,,,,Branch,CHONG HING BK,CHONG HING BK,,601101,HONG KONG,LCHBHKHH,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,ST BK INDIA-LDN,STATE BANK OF INDIA,15-17 KING STREET,LONDON EC2V 8EA,,,LONDON,United Kingdom,,,,,N,N,Y,Y,N,N,,,,,Branch,STATE BK OF INDIA GRP,STATE BK OF INDIA,,601101,INDIA,SBINGB2L,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,NORINCHUKIN-NY,NORINCHUKIN BANK,"245 PARK AVENUE, 29TH FLOOR","NEW YORK, NY 10169",,,NEW YORK,United States,,,,,N,N,Y,Y,N,N,,,,,Branch,NORINCHUKIN BK,NORINCHUKIN BK,,601101,JAPAN,NOCUUS33,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,AYUDHYA-BGK,BANK OF AYUDHYA PUBLIC COMPANY LTD,1222 RAMA III ROAD,KHWENG BANGPONGPANG,KHET YANNAWA,BANGKOK 10120,BANGKOK,Thailand,,,Treasury Operations,,N,N,Y,Y,N,N,,,,,Branch,MITSUBISHI UFJ FINANCIAL GRP,BK OF AYUDHYA,,601101,THAILAND,AYUDTHBK,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,2620
gmp,cis,sta,dly,D,SCSB-TPE,THE SHANGHAI COMMERCIAL & SAVINGS BANK. LTD.,"3F-12F, NO. 149 SEC 2,","MINSHENG E ROAD,","ZHONGSHAN DISTRICT,","TAIPEI CITY 10483, TAIWAN",TAIPEI,Taiwan,,,,,N,N,Y,Y,N,N,,,,,Branch,SHANGHAI COMML & SVGS BK,SHANGHAI COMML & SVGS BK,,601113,TAIWAN,SCSBTWTP,FIH-Private Bank,gmp_cis_sta_dly_counterparty,20251201,2686
gmp,cis,sta,dly,D,CANARA-BLO,CANARA BANK,PO BOX 6648 112,JAYACHAMARAJENDRA ROAD,"BANGALORE, 560002,","KARNATAKA, INDIA",BANGALORE,India,,,,,N,N,Y,Y,N,N,,,,,Branch,CANARA BK,CANARA BK,,601101,INDIA,CNRBIN5B,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,M STANLEY-NY,MORGAN STANLEY,1585 BROADWAY,"NEW YORK, NY 10036",,,,United States,000000,852-3407 5728,,,N,N,Y,Y,N,N,,68346246,,,Branch,MORGAN STANLEY GRP,MORGAN STANLEY,,601301,UNITED STATES,MSCIUS33,FIH-Investment Bank,gmp_cis_sta_dly_counterparty,20251201,2738
gmp,cis,sta,dly,D,RIZAL COMML BKG-MAN,RIZAL COMMERCIAL BANKING CORPN,333 SENATOR GIL J. PUYAT AVENU,"MAKATI, METRO MANILA",PHILIPPINES,,MANILA,Philippines,,,,,N,N,Y,Y,N,N,,,,,Branch,RIZAL COMML BKG CORP,RIZAL COMML BKG CORP,,601101,PHILIPPINES,RCBCPHMM,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,BK SINOPAC-HK,BANK SINOPAC,11/F COSCO TOWER,183 QUEEN'S ROAD CENTRAL,HONG KONG,"CENTRAL, HONG KONG",HONGKONG,Hong Kong,,,,,N,N,Y,Y,N,N,,,,,Branch,BANK SINOPAC GRP,BK SINOPAC,,601101,TAIWAN,SINOHKHH,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,METRO-MAN,METROPOLITAN BANK AND TRUST COMPANY,METROBANK PLAZA,6TH/F - TREASURY (TOSD),SEN.GIL PUYAT AVENUE,MAKATI CITY,MANILA,Philippines,,6328124370,,,N,N,Y,Y,N,N,,6328579346,,,Branch,METROPOLITAN BK & TR GRP,METROPOLITAN BK & TST,,601101,PHILIPPINES,MBTCPHMM,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,BOC-SL,BANK OF CHINA,YOUNG POONG BUILDING,FLOOR 1-2 33 SEOLIN DONG,"CHONGRU, 110-752",SEOUL,SEOUL,Korea (the Republic of),,,,,N,N,Y,Y,N,N,,,,,Branch,BK OF CHINA GRP,BK OF CHINA,,601101,CHINA,BKCHKRSE,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,WELLS FARGO BK-SF,WELLS FARGO BANK NA,420 MONTGOMERY STREET,"SAN FRANCISCO, CA 94613",USA,USA,SAN FRANCISCO,United States,,,Treasury Operations,,N,N,Y,Y,N,N,,,,,Branch,WELLS FARGO BK GRP,WELLS FARGO BK,,601101,UNITED STATES,WFBIUS6S,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,2573
gmp,cis,sta,dly,D,ABC-MANAMA,ARAB BANKING CORPN,PO BOX 5698,MANAMA,BAHRAIN,,MANAMA,Bahrain,,,,,N,N,Y,Y,N,N,,,,,Branch,ARAB BKG CORP GRP,ARAB BKG CORP,,601001,BAHRAIN,ABCOBHBM,FIH-Banks (Singapore),gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,BARCLAYS-SYD,BARCLAYS BANK PLC,"LEVEL 22, 255 GEORGE STREET",SYDNEY NSW 2000,AUSTRALIA,,SYDNEY,Australia,,,,,N,N,Y,Y,N,N,,,,,Branch,BARCLAYS BK GRP,BARCLAYS BK,,601001,UNITED KINGDOM,BARCAU2S,FIH-Banks (Singapore),gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,MITSUBISHI TR-LDN,MITSUBISHI UFJ TRUST & BANKING CORPORATION,24 LOMBARD STREET,LONDON EC3,UNITED KINGDOM,,LONDON,United Kingdom,,020 7929 3471,,,N,N,Y,Y,N,N,,020 7929 2866,,,Branch,MITSUBISHI UFJ FINANCIAL GRP,MITSUBISHI UFJ TST & BKG,,601101,JAPAN,MTBCGB2L,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,STD CHART (CN)-SH,"STANDARD CHARTERED BANK (CHINA),LTD","13RD, 16TH, 17TH, 19TH AND","23RD FLOOR, STANDARD CHARTERED","TOWER, NO. 201 CENTURY AVE.,","PUDONG, SHANGHAI 200120 CHINA",SHANGHAI,China,200120,,,,N,N,Y,Y,N,N,,,,,Branch,STANDARD CHARTERED GRP,STD CHART BK (CHINA),,601101,CHINA,STCCCNSH,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,2710
gmp,cis,sta,dly,D,SOC GEN-S,SOCIETE GENERALE,8 MARINA BOULEVARD,#12-01,MARINA BAY FINANCIAL CENTRE,SINGAPORE 018981,,Singapore,000000,,,,N,N,Y,Y,N,N,,,,,Branch,SOCIETE GENERALE GRP,SOC GEN,,605003,SINGAPORE,SOGESGSG,FIH-Other Investment holding Co-Non-property/conglomerate,gmp_cis_sta_dly_counterparty,20251201,2693
gmp,cis,sta,dly,D,JPMORGAN SECR LLC-NY,JP MORGAN SECURITIES LLC,383 MADISON AVENUE,10179,"NEW YORK,",UNITED STATES,NEW YORK,United States,,1-312-732-7966,,,Y,N,N,N,N,N,,6882-1128,,,Branch,JPMORGAN CHASE GRP,JP MORGAN SECS LLC,,604003,UNITED STATES,JPMEUS33,FIH-Securities House/Brokerage House,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,GOLDMAN SACHS GP INC-NY,GOLDMAN SACHS GROUP INC,,,,,,United States,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,GOLDMAN SACHS GP INC-NY,GOLDMAN SACHS GP INC-NY,,601301,UNITED STATES,,FIH-Investment Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,SHINSEI FIN (CAYMAN) LTD-KY,SHINSEI FINANCE (CAYMAN) LTD,,,,,,Cayman Islands,,,,,N,N,Y,N,N,N,,,,,Branch,SHINSEI BK GRP,SHINSEI FIN CAYMAN,,601707,CAYMAN ISLANDS,LTCFKYKY,FIH-Bank Funding Vehicles (Bank risk weight),gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,COMMERZ-LDN,COMMERZBANK AKTIENGESELLSCHAFT,"PO BOX 52715,","30 GRESHAM STREET,","LONDON, EC2P 2XY",UK,LONDON,United Kingdom,,,,,N,N,Y,Y,N,N,,,,,Branch,COMMERZBANK GRP,COMMERZBANK,,601101,GERMANY,COBAGB2L,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,2562
gmp,cis,sta,dly,D,CHINA CONSTR BK-SYD,CHINA CONSTRUCTION BANK CORPORATION,SUITE 33.01 PHILLIP STREET 126,SYDNEY,AUSTRALIA,,SYDNEY,Australia,,61 2 9223 9099,,,N,N,Y,Y,N,N,,61 2 8031 6137,,,Branch,CHINA CONSTRUCTION BK GRP,CHINA CONSTRUCTION BK,,601101,CHINA,PCBCAU2S,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,CIBC-LDN,CANADIAN IMPERIAL BANK OF COMMERCE,150 CHEAPSIDE,LONDON EC2V 6ET,ENGLAND,,LONDON,United Kingdom,,,,,N,N,Y,Y,N,N,,,,,Branch,CIBC GRP,CANADIAN IMPL BK OF COMM,,601101,CANADA,CIBCGB2L,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,2773
gmp,cis,sta,dly,D,HUA NAN-HK,HUA NAN COMMERCIAL BANK LTD,CENTRAL PLAZA FLOOR 56,SUITE 5601-04,18 HARBOUR ROAD,"WANCHAI, HONGKONG",HONGKONG,Hong Kong,,(+852) 2824-2515,,,N,N,Y,Y,N,N,,(+852) 2824-0288,,,Branch,HUA NAN GRP,HUA NAN COMML BK,,601101,TAIWAN,HNBKHKHH,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,BK MANDIRI-S,PT BANK MANDIRI (PERSERO),12 MARINA VIEW,#19-01 ASIA SQUARE TOWER 2,SINGAPORE 018961,,SINGAPORE,Singapore,018961,,Treasury Operations,,N,N,Y,Y,N,N,,,,,Branch,BK MANDIRI GRP,BK MANDIRI,,601101,INDONESIA,BEIISGSG,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,FIRST COMM-HK,FIRST COMMERCIAL BANK,"RM 1101, 11/F,","HUTCHISON HOUSE,","10 HARCOURT ROAD, CENTRAL,",HONG KONG,HONGKONG,Hong Kong,,,,,N,N,Y,Y,N,N,,,,,Branch,FCBK GRP,FST COMML BK,,601101,TAIWAN,FCBKHKHH,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,SIAM COMM-S,SIAM COMMERCIAL BANK PLC,61 ROBINSON ROAD,HEX 10-03 ROBINSON CENTRE,SINGAPORE 068893,,SINGAPORE,Singapore,068893,,Attn: Bonds Unit,,N,N,Y,Y,N,N,,,,,Branch,SIAM COMML BK GRP,SIAM COMML BK,,601101,THAILAND,SICOSGSG,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,TAIPEI FUBON-TPE,TAIPEI FUBON COMMERCIAL BANK CO LTD,"NO.169, SEC 4,","JEN AI RD, TAIPEI 106",TAIWAN,,TAIPEI,Taiwan,,,,,N,N,Y,Y,N,N,,,,,Branch,FUBON FIN HLDG CORP,TAIPEI FUBON COMML BK,,601101,TAIWAN,TPBKTWTP,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,UNION NATL BK-A D,UNION NATIONAL BANK PJSC,"UNB BUILDING, SALAM STREET,","PO BOX 46136,","ABU DHABI,",UNITED ARAB EMIRATES,ABU DHABI,United Arab Emirates,,,,,N,N,Y,Y,N,N,,,,,Branch,UNION NATL BK,UNION NATL BK,,601101,UNITED ARAB EMIRATES,BCCEAEAA,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,ASIAN DEVE-MAN,ASIAN DEVELOPMENT BANK,"6 ADB AVENUE, MANDALUYONG CITY","1550, METRO MANILA LUZON",PHILIPPINES,,MANILA,Philippines,,,,,N,N,Y,N,N,N,,,,,Branch,ASIAN DEVT BK,ASIAN DEVT BK,,601706,PHILIPPINES,ASDBPHMM,FIH-Qualifying Multilateral Development Bank,gmp_cis_sta_dly_counterparty,20251201,2484
gmp,cis,sta,dly,D,INVESTEC BANK (UK) LTD-LDN,INVESTEC BANK PLC,"30 GRESHAM STREET,","LONDON, ENGLAND",EC2V 7QP,,LONDON,United Kingdom,000000,,,,N,N,Y,Y,N,N,,,,,Subsidiary,INVESTEC BANK (UK) LTD-LDN,INVESTEC BANK (UK) LTD-LDN,,601101,UNITED KINGDOM,,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,2491
gmp,cis,sta,dly,D,DZ-HK,DZ BANK,9/F ADMIRALTY CENTRE TOWER 2,18 HARCOURT ROAD,HONGKONG,,HONGKONG,Hong Kong,,,,,N,N,Y,Y,N,N,,,,,Branch,DZ BK GRP,DZ BK,,601101,GERMANY,DGBKHKHH,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,OCBC WING HANG BK-HK,OCBC BANK (HONG KONG) LIMITED,159-169 QUEENS ROAD CENTRAL,HONGKONG,,,HONGKONG,Hong Kong,,(852) 2541 0036,,,N,N,Y,Y,N,N,,,,,Branch,OCBC BK GRP,OCBC WING HANG BK_2,,601101,HONG KONG,WIHBHKHH,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,BNZ-WLG,BANK OF NEW ZEALAND LTD,TREASURY SUPPORT - FX CONFIRMA,P O BOX 2392EET,WELLINGTON,NEW ZEALAND,WELLINGTON,New Zealand,,,,,N,N,Y,Y,N,N,,,,,Branch,NAT'L AUSTRALIA BK GRP,BK OF NEW ZEALAND,,601101,NEW ZEALAND,BKNZNZ22,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,2193
gmp,cis,sta,dly,D,NOVA SCOTIA-KL,THE BANK OF NOVA SCOTIA BERHAD (IN MEMBERS' VOLUNTARY LIQUIDATION),"69, JALAN RAJA CHULAN",PO BOX 11056,50734 KUALA LUMPUR,MALAYSIA,KUALA LUMPUR,Malaysia,,,,,N,Y,N,Y,N,N,,,,,Branch,BK OF NOVA SCOTIA GRP,BK OF NOVA SCOTIA BHD,,601101,MALAYSIA,BNSMMYKL,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,2196
gmp,cis,sta,dly,D,NAT BK CANADA-MON,NATIONAL BANK OF CANADA,600 RVE DE LA GAUCHETIERE OUES,"SUITE 500, MONTREAL",QUEBEC H3B 4L3,CANADA,MONTREAL,Canada,,,,,N,N,Y,Y,N,N,,,,,Branch,NATL BK OF CANADA GRP,NATL BK OF CANADA,,601101,CANADA,NBCCCAMM,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,MEGA INTL COMM BK-HK,MEGA INTL COMM BANK CO LTD,"PRUDENTIAL TOWER,",SUITE 2201,THE GATEWAY,"HARBOUR CITY, KOWLOON",HONGKONG,Hong Kong,,,,,N,N,Y,Y,N,N,,,,,Branch,MEGA INTL COMML BK GRP,MEGA INTL COMML BK,,601101,TAIWAN,ICBCHKHH,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,NORD BK SWEDEN-SKM,"NORDEA BANK ABP, FILIAL I SVERIGE",38 REGERINGSATAN,"P.O.BOX 7133, S-103","87 STOCKHOLM, SWEDEN",,STOCKHOLM,Sweden,,,,,N,N,Y,Y,N,N,,,,,Branch,NORDEA GRP,NORDEA BK AB,,601101,SWEDEN,NORRSESS,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,2645
gmp,cis,sta,dly,D,SUMI MITSUI TR-TKY,"SUMITOMO MITSUI TRUST BANK, LIMITED",1-4-1 MARUNOUCHI CHIYODA-KU,TOKYO 100-8233 TOKYO JAPAN,,,TOKYO,Japan,,,Treasury Operations,,N,N,Y,Y,N,N,,,,,Branch,SUMITOMO MITSUI TST BK GRP,SUMITOMO MITSUI TST BK,,601101,JAPAN,STBCJPJT,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,2712
gmp,cis,sta,dly,D,CHIYU-HK,CHIYU BANKING CORPORATION LIMITED,74-78 DES VOEUX ROAD CENTRAL,HONGKONG,,,HONGKONG,Hong Kong,,,,,N,N,Y,Y,N,N,,,,,Branch,CHIYU BKG CORP,CHIYU BKG CORP,,601101,HONG KONG,CIYUHKHH,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,SHANGHAI PUDONG-SH,"SHANGHAI PUDONG DEVELOPMENT BANK CO.,LTD.","12 ZHONG SHAN, DONG YI LU",SHANGHAI 200002 CHINA,,,CN,China,200002,,,,N,N,Y,Y,N,N,,,,,Branch,SHANGHAI PUDONG DEVT BK,SHANGHAI PUDONG DEVT BK,,601101,CHINA,SPDBCNSH,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,2779
gmp,cis,sta,dly,D,DBS-HK,DBS BANK LTD,"18TH FLOOR, THE CENTER,","99 QUEEN'S ROAD CENTRAL,",HONG KONG,,HONGKONG,Hong Kong,,,Treasury Operations,,N,N,Y,Y,N,N,,852 3668 1794,,,Branch,DBS BK GRP,DBS BK,,601101,SINGAPORE,DBSSHKHH,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,ICBC-S,INDUSTRIAL & COMMERCIAL BANK OF CHINA LIMITED,6 RAFFLES QUAY,#12-01 JOHN HANCOCK TOWER,SINGAPORE 048580,,SINGAPORE,Singapore,048580,65355105,Treasury Operations,,N,N,Y,Y,N,N,,,,,Branch,INDL COMML BK CHINA GRP,INDL & COMML BK OF CHINA,,601101,CHINA,ICOCSGSG,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,UNION BK CALIF-LA,UNION BANK OF CALIFORNIA,445 SOUTH FIGUEROA STREET,LOS ANGELES 90071,USA,U.S.A.,LOS ANGELES,United States,,,,,N,N,Y,Y,N,N,,,,,Branch,MITSUBISHI UFJ FINANCIAL GRP,UNION BK,,601101,UNITED STATES,UBLAUS6L,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,OGB-KR,OGB KR,,,,,KOREA,Korea (the Republic of),,,,,N,N,Y,N,N,N,,,,,Branch,GOVT OF SOUTH KOREA GRP,GOVT OF SOUTH KOREA,,817001,SOUTH KOREA,KRCGKRSE,OTH-Foreign Central Government,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,SUMI MITSUI FIN GRP INC-TKY,SUMITOMO MITSUI FINANCIAL GROUP INC,1-1-2 YURAKUCHO CHIYODA-KU,TOKYO 100-0006 TOKYO JAPAN,,,TOKYO,Japan,000000,,,,N,N,Y,Y,N,N,,,,,Branch,SUMI MITSUI FIN GRP INC-TKY,SUMI MITSUI FIN GRP INC-TKY,,601708,JAPAN,,FIH – Bank Holding Companies (Bank risk weight),gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,YUANTA COMM BK-TAI,YUANTA COMMERCIAL BANK CO LTD,66 MIN CHUN ROAD,"TAICHUNG , POB 1033",TAICHUNG,,TAICHUNG,Taiwan,,,,,N,N,Y,Y,N,N,,,,,Branch,YUANTA FINANCIAL HLDG GRP,YUANTA COMML BK,,601113,TAIWAN,APACTWTC,FIH-Private Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,BOA-S,"BANK OF AMERICA,NATIONAL ASSOCIATION",OUE BAYFRONT,NO. 14-01,"50, COLLYER QUAY",SINGAPORE 049321,SINGAPORE,Singapore,049321,,Treasury Operations,,N,N,Y,Y,N,N,,,,,Branch,BANKAMERICA GRP,BK OF AMERICA,,601101,UNITED STATES,BOFASGSX,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,2748
